person_id,arrest_id,arrest_date,charge_no,charge_degree,offense_category
68359,6811416,2016-07-25,1,felony,other
182083,6554616,2016-10-09,1,misdemeanor,drug
514597,6564604,2016-10-05,1,misdemeanor,violent
514715,6962655,2016-06-11,1,misdemeanor,violent
343747,6578493,2016-09-30,1,misdemeanor,drug
177145,7406995,2016-02-28,1,misdemeanor,other
46964,6611773,2016-09-21,1,misdemeanor,property
68661,6970389,2016-06-08,1,misdemeanor,property
396644,6985273,2016-06-03,1,misdemeanor,violent
67468,6304000,2016-12-25,1,misdemeanor,other
402776,6388290,2016-11-24,1,misdemeanor,other
519524,7026448,2016-05-22,1,misdemeanor,violent
19686,6660105,2016-09-07,1,misdemeanor,drug
520278,7038703,2016-05-18,1,misdemeanor,violent
521271,7044804,2016-05-17,1,misdemeanor,violent
68179,6327354,2016-12-16,1,misdemeanor,violent
521707,6432299,2016-11-15,1,misdemeanor,property
356034,6685923,2016-08-30,1,misdemeanor,violent
63073,6689078,2016-08-29,1,misdemeanor,drug
376536,7146628,2016-05-09,1,misdemeanor,property
389110,7152245,2016-05-07,1,misdemeanor,violent
54414,7161377,2016-05-04,1,misdemeanor,violent
449197,7479008,2016-02-09,1,misdemeanor,property
39184,7181055,2016-04-29,1,misdemeanor,violent
524999,7198979,2016-04-24,1,misdemeanor,violent
525876,7225779,2016-04-16,1,misdemeanor,violent
4731,6861412,2016-07-09,1,misdemeanor,property
527091,7238363,2016-04-13,1,misdemeanor,violent
491048,7238542,2016-04-13,1,misdemeanor,property
424878,7459301,2016-02-16,1,misdemeanor,property
528085,7274798,2016-04-04,1,misdemeanor,property
528087,7274661,2016-04-04,1,misdemeanor,property
79325,7527759,2016-01-27,1,misdemeanor,property
529437,7530475,2016-01-26,1,misdemeanor,violent
420693,7532703,2016-01-22,1,misdemeanor,drug
316057,5831033,2017-04-28,1,misdemeanor,violent
55082,6002562,2017-03-16,1,misdemeanor,property
316790,6002293,2017-03-16,1,misdemeanor,drug
317024,5455240,2017-07-25,1,misdemeanor,violent
317160,5749734,2017-05-20,1,misdemeanor,violent
228707,5252635,2017-09-03,1,misdemeanor,violent
317472,5255890,2017-09-01,1,misdemeanor,violent
318214,6269091,2017-01-06,1,misdemeanor,property
247831,5775388,2017-05-14,1,misdemeanor,property
68484,5349418,2017-08-15,1,misdemeanor,property
320184,6279491,2017-01-03,1,misdemeanor,drug
318187,6072783,2017-02-25,1,misdemeanor,property
320695,5786927,2017-05-10,1,misdemeanor,violent
322608,5796200,2017-05-08,1,misdemeanor,property
322612,5796373,2017-05-08,1,misdemeanor,property
68755,5471420,2017-07-22,1,misdemeanor,property
316056,6161705,2017-02-04,1,misdemeanor,drug
69977,5409370,2017-08-03,1,misdemeanor,property
317332,5481188,2017-07-19,1,misdemeanor,drug
66640,5552510,2017-07-05,1,misdemeanor,violent
325292,4808652,2017-11-16,1,misdemeanor,drug
325906,4763135,2017-11-23,1,misdemeanor,violent
69377,6129632,2017-02-12,1,misdemeanor,property
69738,5494289,2017-07-17,1,misdemeanor,property
327510,4631930,2017-12-17,1,misdemeanor,violent
329328,4851888,2017-11-08,1,misdemeanor,violent
329686,5564380,2017-07-02,1,misdemeanor,violent
323495,5828471,2017-04-30,1,misdemeanor,violent
330145,5574339,2017-06-29,1,misdemeanor,violent
330217,5501678,2017-07-16,1,misdemeanor,violent
53968,5829675,2017-04-29,1,misdemeanor,property
330337,5505313,2017-07-14,1,misdemeanor,violent
330404,5830946,2017-04-28,1,misdemeanor,property
330594,5240002,2017-09-05,1,misdemeanor,violent
328768,6161710,2017-02-04,1,misdemeanor,violent
331135,5835088,2017-04-27,1,misdemeanor,property
331505,4975130,2017-10-21,1,misdemeanor,property
331583,5586933,2017-06-26,1,misdemeanor,violent
331899,4983478,2017-10-19,1,misdemeanor,other
332369,5448189,2017-07-26,1,misdemeanor,drug
332497,5291222,2017-08-26,1,misdemeanor,violent
324268,5293170,2017-08-25,1,misdemeanor,property
333260,5595710,2017-06-23,1,misdemeanor,drug
67031,4909363,2017-10-30,1,misdemeanor,violent
334290,5852610,2017-04-23,1,misdemeanor,violent
320085,5853765,2017-04-22,1,misdemeanor,property
67752,5229976,2017-09-07,1,misdemeanor,drug
15077,5652323,2017-06-12,1,misdemeanor,other
69931,5891950,2017-04-13,1,misdemeanor,drug
323531,5420948,2017-08-01,1,misdemeanor,violent
336636,5923458,2017-04-05,1,misdemeanor,drug
336643,5923506,2017-04-05,1,misdemeanor,violent
260024,5684863,2017-06-03,1,misdemeanor,violent
337840,5957197,2017-03-29,1,misdemeanor,drug
48258,6201183,2017-01-24,1,misdemeanor,property
70083,5869884,2017-04-19,1,misdemeanor,violent
205678,5972181,2017-03-25,1,misdemeanor,drug
339402,5906075,2017-04-10,1,misdemeanor,property
339510,5977235,2017-03-23,1,misdemeanor,property
69699,5981308,2017-03-22,1,misdemeanor,property
318187,6017483,2017-03-12,1,misdemeanor,property
341057,2986170,2018-09-20,1,felony,other
342625,4202164,2018-03-11,1,misdemeanor,violent
343178,4487294,2018-01-18,1,misdemeanor,other
342694,4101148,2018-03-28,1,misdemeanor,violent
344953,2652500,2018-11-23,1,misdemeanor,violent
158944,4479967,2018-01-19,1,misdemeanor,violent
69143,3251391,2018-07-30,1,misdemeanor,violent
346721,3824991,2018-05-03,1,misdemeanor,property
347053,4549808,2018-01-06,1,misdemeanor,violent
348658,2550666,2018-12-12,1,misdemeanor,violent
68962,2583087,2018-12-06,1,misdemeanor,property
105870,2644408,2018-11-25,1,misdemeanor,property
66008,3098902,2018-08-30,1,misdemeanor,violent
349560,3013541,2018-09-16,1,misdemeanor,violent
349926,2745793,2018-11-04,1,misdemeanor,violent
6685,3015218,2018-09-15,1,misdemeanor,violent
350477,2812139,2018-10-23,1,misdemeanor,violent
350898,2866142,2018-10-13,1,misdemeanor,other
351280,2903148,2018-10-06,1,misdemeanor,violent
352907,3125902,2018-08-26,1,misdemeanor,violent
353630,3201950,2018-08-08,1,misdemeanor,violent
353961,3260105,2018-07-29,1,misdemeanor,violent
317539,4570834,2018-01-01,1,misdemeanor,violent
67335,3381814,2018-07-23,1,misdemeanor,violent
354722,3390515,2018-07-22,1,misdemeanor,violent
68168,3474550,2018-07-08,1,misdemeanor,violent
168445,3185900,2018-08-12,1,misdemeanor,violent
65695,3493241,2018-07-04,1,misdemeanor,violent
356379,4297222,2018-02-21,1,misdemeanor,violent
356461,3645232,2018-06-06,1,misdemeanor,violent
356653,3705202,2018-05-26,1,misdemeanor,violent
357333,3775299,2018-05-12,1,misdemeanor,violent
358247,2592019,2018-12-05,1,misdemeanor,violent
358370,3890508,2018-04-22,1,misdemeanor,property
347862,3980651,2018-04-08,1,misdemeanor,violent
359154,3127363,2018-08-25,1,misdemeanor,violent
175923,3666913,2018-06-01,1,misdemeanor,violent
65224,3376570,2018-07-24,1,misdemeanor,property
359631,3582946,2018-06-18,1,misdemeanor,violent
67009,3595048,2018-06-14,1,misdemeanor,violent
340185,3595370,2018-06-14,1,misdemeanor,violent
55541,3784822,2018-05-10,1,misdemeanor,property
360209,3400570,2018-07-19,1,misdemeanor,violent
65411,2469780,2018-12-30,1,misdemeanor,violent
290808,2550667,2018-12-12,1,misdemeanor,violent
360547,2610852,2018-12-01,1,misdemeanor,violent
360586,2681513,2018-11-17,1,misdemeanor,violent
69863,2763809,2018-11-01,1,misdemeanor,property
326020,2777273,2018-10-30,1,misdemeanor,violent
360693,2794304,2018-10-26,1,misdemeanor,violent
360699,2794380,2018-10-26,1,misdemeanor,property
361057,4392905,2018-02-04,1,misdemeanor,violent
65715,4317174,2018-02-18,1,misdemeanor,violent
361626,4326687,2018-02-15,1,misdemeanor,violent
362022,4371602,2018-02-07,1,misdemeanor,violent
64933,2999384,2018-09-18,1,misdemeanor,violent
363172,4383332,2018-02-05,1,misdemeanor,violent
363192,4466241,2018-01-22,1,misdemeanor,violent
66679,2999305,2018-09-18,1,misdemeanor,property
46675,6236626,2017-01-13,1,misdemeanor,drug
46675,6236626,2017-01-13,2,misdemeanor,drug
46675,6236626,2017-01-13,3,misdemeanor,drug
316404,5995972,2017-03-19,1,misdemeanor,property
316404,5995972,2017-03-19,2,misdemeanor,property
68574,5254084,2017-09-02,1,misdemeanor,drug
68574,5254084,2017-09-02,2,misdemeanor,drug
69310,6267978,2017-01-07,1,misdemeanor,drug
69310,6267978,2017-01-07,2,misdemeanor,drug
317904,6002534,2017-03-16,2,misdemeanor,other
317904,6002534,2017-03-16,4,misdemeanor,other
317904,6002534,2017-03-16,1,misdemeanor,property
317904,6002534,2017-03-16,3,misdemeanor,other
318060,5886955,2017-04-14,1,felony,property
318060,5886955,2017-04-14,2,felony,property
68535,6044077,2017-03-05,2,misdemeanor,drug
68535,6044077,2017-03-05,1,misdemeanor,drug
68535,6044077,2017-03-05,3,felony,drug
65287,6268874,2017-01-06,1,misdemeanor,drug
65287,6268874,2017-01-06,2,misdemeanor,drug
67994,6217540,2017-01-19,2,misdemeanor,property
67994,6217540,2017-01-19,3,misdemeanor,property
67994,6217540,2017-01-19,4,misdemeanor,property
67994,6217540,2017-01-19,5,misdemeanor,property
67994,6217540,2017-01-19,6,misdemeanor,property
67994,6217540,2017-01-19,11,misdemeanor,property
67994,6217540,2017-01-19,18,misdemeanor,property
67994,6217540,2017-01-19,25,misdemeanor,property
67994,6217540,2017-01-19,32,misdemeanor,property
67994,6217540,2017-01-19,39,misdemeanor,property
67994,6217540,2017-01-19,1,misdemeanor,other
67994,6217540,2017-01-19,7,misdemeanor,property
67994,6217540,2017-01-19,8,misdemeanor,property
67994,6217540,2017-01-19,9,misdemeanor,property
67994,6217540,2017-01-19,10,misdemeanor,property
67994,6217540,2017-01-19,12,felony,property
67994,6217540,2017-01-19,13,felony,property
67994,6217540,2017-01-19,14,misdemeanor,property
67994,6217540,2017-01-19,15,misdemeanor,property
67994,6217540,2017-01-19,16,misdemeanor,property
67994,6217540,2017-01-19,17,misdemeanor,property
67994,6217540,2017-01-19,19,felony,property
67994,6217540,2017-01-19,20,felony,property
67994,6217540,2017-01-19,21,misdemeanor,property
67994,6217540,2017-01-19,22,misdemeanor,property
67994,6217540,2017-01-19,23,misdemeanor,property
67994,6217540,2017-01-19,24,misdemeanor,property
67994,6217540,2017-01-19,26,felony,property
67994,6217540,2017-01-19,27,felony,property
67994,6217540,2017-01-19,28,misdemeanor,property
67994,6217540,2017-01-19,29,misdemeanor,property
67994,6217540,2017-01-19,30,misdemeanor,property
67994,6217540,2017-01-19,31,misdemeanor,property
67994,6217540,2017-01-19,33,felony,property
67994,6217540,2017-01-19,34,felony,property
67994,6217540,2017-01-19,35,misdemeanor,property
67994,6217540,2017-01-19,36,misdemeanor,property
67994,6217540,2017-01-19,37,misdemeanor,property
67994,6217540,2017-01-19,38,misdemeanor,property
67994,6217540,2017-01-19,40,felony,property
67994,6217540,2017-01-19,41,felony,property
318232,4883236,2017-11-02,1,misdemeanor,violent
318232,4883236,2017-11-02,2,misdemeanor,property
318232,4883236,2017-11-02,3,misdemeanor,drug
89757,5764803,2017-05-16,1,misdemeanor,drug
89757,5764803,2017-05-16,2,misdemeanor,drug
318873,5462633,2017-07-24,1,felony,drug
318873,5462633,2017-07-24,2,misdemeanor,drug
382,5058722,2017-10-05,1,misdemeanor,drug
382,5058722,2017-10-05,2,misdemeanor,drug
69586,6050905,2017-03-02,1,misdemeanor,drug
69586,6050905,2017-03-02,2,misdemeanor,drug
69586,6050905,2017-03-02,3,misdemeanor,drug
68663,6058094,2017-03-01,1,misdemeanor,drug
68663,6058094,2017-03-01,2,misdemeanor,drug
320212,5140359,2017-09-21,1,misdemeanor,drug
320212,5140359,2017-09-21,2,misdemeanor,other
69951,6066438,2017-02-27,2,misdemeanor,other
69951,6066438,2017-02-27,1,misdemeanor,other
68518,5738739,2017-05-23,1,misdemeanor,property
68518,5738739,2017-05-23,2,misdemeanor,property
68518,5738739,2017-05-23,3,misdemeanor,property
68518,5738739,2017-05-23,4,misdemeanor,property
68518,5738739,2017-05-23,5,misdemeanor,property
63478,6071776,2017-02-26,2,misdemeanor,violent
63478,6071776,2017-02-26,1,felony,violent
63478,6071776,2017-02-26,3,misdemeanor,violent
63478,6071776,2017-02-26,4,misdemeanor,other
320552,6074470,2017-02-24,1,misdemeanor,drug
320552,6074470,2017-02-24,2,misdemeanor,drug
320552,6074470,2017-02-24,3,misdemeanor,drug
320552,6074470,2017-02-24,4,misdemeanor,drug
69044,6083294,2017-02-22,1,misdemeanor,drug
69044,6083294,2017-02-22,2,misdemeanor,other
68772,6088158,2017-02-21,3,misdemeanor,violent
68772,6088158,2017-02-21,4,misdemeanor,violent
68772,6088158,2017-02-21,1,felony,violent
68772,6088158,2017-02-21,2,felony,violent
68772,6088158,2017-02-21,5,felony,other
68772,6088158,2017-02-21,6,misdemeanor,other
317346,6099133,2017-02-17,1,misdemeanor,drug
317346,6099133,2017-02-17,2,misdemeanor,drug
317346,6099133,2017-02-17,3,felony,drug
54467,6098670,2017-02-17,1,misdemeanor,drug
54467,6098670,2017-02-17,3,misdemeanor,drug
54467,6098670,2017-02-17,4,misdemeanor,property
54467,6098670,2017-02-17,2,misdemeanor,other
68680,4704126,2017-12-03,2,misdemeanor,property
68680,4704126,2017-12-03,9,misdemeanor,property
68680,4704126,2017-12-03,1,felony,property
68680,4704126,2017-12-03,3,felony,property
68680,4704126,2017-12-03,4,felony,property
68680,4704126,2017-12-03,5,felony,property
68680,4704126,2017-12-03,6,felony,property
68680,4704126,2017-12-03,7,felony,property
68680,4704126,2017-12-03,8,misdemeanor,property
68680,4704126,2017-12-03,10,misdemeanor,property
322259,4634879,2017-12-16,1,misdemeanor,violent
322259,4634879,2017-12-16,2,misdemeanor,other
319228,5686745,2017-06-02,1,misdemeanor,drug
319228,5686745,2017-06-02,2,misdemeanor,drug
323282,5527050,2017-07-10,1,felony,property
323282,5527050,2017-07-10,3,misdemeanor,property
323282,5527050,2017-07-10,4,misdemeanor,property
323282,5527050,2017-07-10,2,misdemeanor,property
68732,5405020,2017-08-04,3,misdemeanor,drug
68732,5405020,2017-08-04,4,misdemeanor,drug
68732,5405020,2017-08-04,1,misdemeanor,drug
68732,5405020,2017-08-04,2,felony,drug
90294,5158754,2017-09-18,1,misdemeanor,property
90294,5158754,2017-09-18,2,misdemeanor,property
324015,6288906,2017-01-01,1,felony,property
324015,6288906,2017-01-01,2,misdemeanor,property
68020,5476785,2017-07-20,1,misdemeanor,property
68020,5476785,2017-07-20,2,misdemeanor,property
68020,5476785,2017-07-20,3,misdemeanor,drug
68020,5476785,2017-07-20,4,misdemeanor,drug
324192,5533767,2017-07-09,2,misdemeanor,other
324192,5533767,2017-07-09,3,misdemeanor,other
324192,5533767,2017-07-09,1,misdemeanor,other
319688,5533775,2017-07-09,1,misdemeanor,violent
319688,5533775,2017-07-09,2,misdemeanor,other
319688,5533775,2017-07-09,3,misdemeanor,other
64089,5414439,2017-08-02,1,misdemeanor,drug
64089,5414439,2017-08-02,2,misdemeanor,drug
324252,5414698,2017-08-02,2,misdemeanor,drug
324252,5414698,2017-08-02,1,misdemeanor,drug
68004,4615913,2017-12-19,1,misdemeanor,violent
68004,4615913,2017-12-19,2,misdemeanor,property
324334,5414453,2017-08-02,1,misdemeanor,violent
324334,5414453,2017-08-02,2,misdemeanor,violent
68062,6114356,2017-02-15,1,misdemeanor,other
68062,6114356,2017-02-15,2,misdemeanor,other
68073,4580346,2017-12-28,1,misdemeanor,property
68073,4580346,2017-12-28,2,misdemeanor,drug
325140,4584706,2017-12-27,1,misdemeanor,property
325140,4584706,2017-12-27,2,misdemeanor,other
68046,4758569,2017-11-26,1,felony,violent
68046,4758569,2017-11-26,2,misdemeanor,drug
68057,5552349,2017-07-05,2,misdemeanor,property
68057,5552349,2017-07-05,3,misdemeanor,other
68057,5552349,2017-07-05,4,misdemeanor,other
68057,5552349,2017-07-05,1,misdemeanor,property
68057,5552349,2017-07-05,5,misdemeanor,other
68057,5552349,2017-07-05,6,misdemeanor,other
67619,4597541,2017-12-25,1,misdemeanor,violent
67619,4597541,2017-12-25,2,misdemeanor,property
67916,5168312,2017-09-16,1,felony,violent
67916,5168312,2017-09-16,2,misdemeanor,violent
67916,5168312,2017-09-16,3,misdemeanor,property
67916,5168312,2017-09-16,5,misdemeanor,other
67916,5168312,2017-09-16,4,misdemeanor,violent
83375,5168313,2017-09-16,1,misdemeanor,property
83375,5168313,2017-09-16,2,misdemeanor,drug
67921,5559097,2017-07-04,1,misdemeanor,property
67921,5559097,2017-07-04,3,felony,property
67921,5559097,2017-07-04,4,felony,property
67921,5559097,2017-07-04,5,misdemeanor,property
67921,5559097,2017-07-04,2,felony,property
67921,5559097,2017-07-04,6,felony,violent
68496,5559104,2017-07-04,1,misdemeanor,drug
68496,5559104,2017-07-04,2,misdemeanor,drug
326296,5486586,2017-07-18,1,misdemeanor,drug
326296,5486586,2017-07-18,2,misdemeanor,drug
67908,4601125,2017-12-22,3,misdemeanor,drug
67908,4601125,2017-12-22,1,misdemeanor,drug
67908,4601125,2017-12-22,2,misdemeanor,drug
68003,4612047,2017-12-20,4,misdemeanor,drug
68003,4612047,2017-12-20,1,misdemeanor,drug
68003,4612047,2017-12-20,2,misdemeanor,drug
68003,4612047,2017-12-20,3,felony,drug
327168,5913770,2017-04-08,1,misdemeanor,violent
327168,5913770,2017-04-08,2,misdemeanor,violent
327168,5913770,2017-04-08,3,misdemeanor,violent
327168,5913770,2017-04-08,4,misdemeanor,violent
327283,5913761,2017-04-08,1,misdemeanor,property
327283,5913761,2017-04-08,2,misdemeanor,drug
327283,5913761,2017-04-08,3,misdemeanor,drug
327632,4652070,2017-12-12,2,misdemeanor,drug
327632,4652070,2017-12-12,1,misdemeanor,drug
316639,4704147,2017-12-03,1,misdemeanor,violent
316639,4704147,2017-12-03,2,misdemeanor,property
320100,5266655,2017-08-31,6,misdemeanor,property
320100,5266655,2017-08-31,8,misdemeanor,drug
320100,5266655,2017-08-31,1,misdemeanor,other
320100,5266655,2017-08-31,2,misdemeanor,other
320100,5266655,2017-08-31,3,misdemeanor,other
320100,5266655,2017-08-31,4,misdemeanor,other
320100,5266655,2017-08-31,5,misdemeanor,other
320100,5266655,2017-08-31,7,misdemeanor,drug
329546,4863410,2017-11-06,2,misdemeanor,property
329546,4863410,2017-11-06,3,misdemeanor,property
329546,4863410,2017-11-06,4,misdemeanor,property
329546,4863410,2017-11-06,1,misdemeanor,property
329682,4871815,2017-11-05,1,misdemeanor,drug
329682,4871815,2017-11-05,2,misdemeanor,other
68166,4887714,2017-11-01,2,misdemeanor,drug
68166,4887714,2017-11-01,1,misdemeanor,drug
68166,4887714,2017-11-01,3,misdemeanor,drug
330267,5503259,2017-07-15,2,misdemeanor,violent
330267,5503259,2017-07-15,1,felony,violent
330267,5503259,2017-07-15,3,misdemeanor,violent
330278,5503273,2017-07-15,1,misdemeanor,drug
330278,5503273,2017-07-15,2,misdemeanor,drug
331100,5184755,2017-09-13,1,misdemeanor,drug
331100,5184755,2017-09-13,2,misdemeanor,drug
69717,4959974,2017-10-23,1,misdemeanor,drug
69717,4959974,2017-10-23,2,misdemeanor,drug
69717,4959974,2017-10-23,3,misdemeanor,drug
69717,4959974,2017-10-23,4,misdemeanor,drug
69717,4959974,2017-10-23,5,misdemeanor,drug
69717,4959974,2017-10-23,6,misdemeanor,drug
70954,5834935,2017-04-27,1,felony,property
70954,5834935,2017-04-27,2,misdemeanor,property
331886,4982829,2017-10-19,1,misdemeanor,violent
331886,4982829,2017-10-19,2,misdemeanor,property
54743,5289927,2017-08-27,1,misdemeanor,property
54743,5289927,2017-08-27,2,misdemeanor,drug
54743,5289927,2017-08-27,3,misdemeanor,drug
66765,5592716,2017-06-25,2,misdemeanor,property
66765,5592716,2017-06-25,1,misdemeanor,other
332837,5001978,2017-10-16,1,misdemeanor,violent
332837,5001978,2017-10-16,2,misdemeanor,violent
3385,5595855,2017-06-23,1,misdemeanor,property
3385,5595855,2017-06-23,3,misdemeanor,property
3385,5595855,2017-06-23,2,misdemeanor,property
332944,4909609,2017-10-30,1,misdemeanor,property
332944,4909609,2017-10-30,2,misdemeanor,property
332944,4909609,2017-10-30,3,misdemeanor,other
325429,5016752,2017-10-13,2,misdemeanor,property
325429,5016752,2017-10-13,1,misdemeanor,property
63473,5022290,2017-10-12,3,misdemeanor,other
63473,5022290,2017-10-12,1,misdemeanor,drug
63473,5022290,2017-10-12,2,misdemeanor,drug
326853,5514360,2017-07-12,1,misdemeanor,drug
326853,5514360,2017-07-12,2,misdemeanor,drug
69542,5601069,2017-06-22,2,misdemeanor,violent
69542,5601069,2017-06-22,1,felony,violent
69542,5601069,2017-06-22,3,misdemeanor,violent
69596,5853786,2017-04-22,2,felony,property
69596,5853786,2017-04-22,3,misdemeanor,property
69596,5853786,2017-04-22,4,misdemeanor,property
69596,5853786,2017-04-22,5,misdemeanor,property
69596,5853786,2017-04-22,6,misdemeanor,drug
69596,5853786,2017-04-22,1,felony,property
334445,5299924,2017-08-24,2,misdemeanor,violent
334445,5299924,2017-08-24,1,misdemeanor,violent
334445,5299924,2017-08-24,3,misdemeanor,violent
